peg_id,Amplicon,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions
peg_112,HDR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_113,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_113,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_114,Reference,334,109,53,0,53,0,0,1,52,0,1,52,0,0,0,0
peg_114,HDR,334,109,49,39,10,0,8,0,2,8,0,2,0,0,0,0
peg_115,Reference,366,219,35,4,31,0,15,8,8,15,8,8,0,0,0,0
peg_115,HDR,366,219,176,115,61,0,8,37,52,8,1,16,0,0,36,0
peg_116,Reference,896,671,488,3,485,0,1,453,56,1,428,31,0,0,25,0
peg_116,HDR,896,671,91,53,38,0,18,7,23,15,0,13,0,3,7,0
peg_117,Reference,607,318,51,1,50,0,5,6,44,2,4,39,0,3,2,0
peg_117,HDR,607,318,155,31,124,0,8,10,121,0,3,106,0,8,7,0
peg_118,Reference,128,97,15,1,14,0,0,1,13,0,1,13,0,0,0,0
peg_118,HDR,128,97,71,32,39,0,19,0,36,3,0,20,0,16,0,0
peg_119,Reference,473,269,53,0,53,0,25,8,44,3,6,20,0,22,2,0
peg_119,HDR,473,269,146,50,96,0,14,2,85,10,1,80,0,4,1,0
peg_120,Reference,1651,1648,1623,1224,399,0,3,38,361,3,35,358,0,0,3,0
peg_120,HDR,1651,1648,6,2,4,0,0,0,4,0,0,4,0,0,0,0
peg_121,Reference,1813,1786,1780,1533,247,0,2,42,208,1,38,203,0,1,4,0
peg_121,HDR,1813,1786,4,4,0,0,0,0,0,0,0,0,0,0,0,0
peg_122,Reference,2089,2049,2029,1677,352,0,12,21,332,5,15,319,0,7,6,0
peg_122,HDR,2089,2049,20,19,1,0,0,0,1,0,0,1,0,0,0,0
peg_123,Reference,11450,11406,11346,10168,1178,0,39,189,972,38,168,950,0,1,21,0
peg_123,HDR,11450,11406,51,44,7,0,0,0,7,0,0,7,0,0,0,0
peg_124,Reference,11551,11535,11473,9797,1676,0,45,45,1588,43,45,1586,0,2,0,0
peg_124,HDR,11551,11535,51,34,17,0,0,0,17,0,0,17,0,0,0,0
peg_125,Reference,7309,7302,7065,6262,803,0,0,114,692,0,111,689,0,0,3,0
peg_125,HDR,7309,7302,106,101,5,0,0,0,5,0,0,5,0,0,0,0
peg_126,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_126,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_127,Reference,4,3,1,0,1,0,1,0,1,0,0,0,0,1,0,0
peg_127,HDR,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_128,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_128,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_129,Reference,19778,19753,19580,17415,2165,0,167,77,1928,162,75,1921,0,5,2,0
peg_129,HDR,19778,19753,32,31,1,0,0,0,1,0,0,1,0,0,0,0
peg_130,Reference,1387,1386,1377,1258,119,0,3,24,92,3,24,92,0,0,0,0
peg_130,HDR,1387,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_131,Reference,18,4,4,0,4,0,4,0,4,0,0,0,0,4,0,0
peg_131,HDR,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_132,Reference,14092,14078,13739,12555,1184,0,17,201,995,9,180,966,0,8,21,0
peg_132,HDR,14092,14078,258,208,50,0,0,1,49,0,1,49,0,0,0,0
peg_133,Reference,1597,1591,1564,1289,275,0,3,46,246,3,26,226,0,0,20,0
peg_133,HDR,1597,1591,15,15,0,0,0,0,0,0,0,0,0,0,0,0
peg_134,Reference,2037,2032,2003,1732,271,0,4,18,250,3,18,249,0,1,0,0
peg_134,HDR,2037,2032,28,26,2,0,0,0,2,0,0,2,0,0,0,0
peg_135,Reference,3166,3110,3076,2237,839,0,23,400,524,4,311,416,0,19,89,0
peg_135,HDR,3166,3110,16,16,0,0,0,0,0,0,0,0,0,0,0,0
peg_136,Reference,597,358,126,4,122,0,0,89,38,0,84,33,0,0,5,0
peg_136,HDR,597,358,207,54,153,0,15,6,150,3,0,132,0,12,6,0
peg_137,Reference,248,102,68,1,67,0,17,10,57,0,10,40,0,17,0,0
peg_137,HDR,248,102,25,18,7,0,2,0,6,1,0,5,0,1,0,0
peg_138,Reference,268,171,94,0,94,0,0,25,70,0,24,69,0,0,1,0
peg_138,HDR,268,171,76,59,17,0,3,2,13,2,2,12,0,1,0,0
peg_139,Reference,234,233,217,12,205,0,6,6,200,0,5,193,0,6,1,0
peg_139,HDR,234,233,4,0,4,0,4,4,4,0,0,0,0,0,0,4
peg_140,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_140,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_141,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_141,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_142,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_142,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_143,Reference,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_143,HDR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_144,Reference,55,18,12,0,12,0,4,4,9,0,0,8,3,0,0,1
peg_144,HDR,55,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_145,Reference,75,48,21,0,21,0,4,13,6,4,11,4,0,0,2,0
peg_145,HDR,75,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_146,Reference,24,15,13,1,12,0,0,11,1,0,11,1,0,0,0,0
peg_146,HDR,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_147,Reference,90,69,69,1,68,0,0,1,68,0,0,67,0,0,1,0
peg_147,HDR,90,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_148,Reference,5185,5162,5149,4118,1031,0,74,181,806,48,177,776,0,26,4,0
peg_148,HDR,5185,5162,4,2,2,0,0,0,2,0,0,2,0,0,0,0
peg_149,Reference,713,707,702,499,203,0,3,8,193,3,7,192,0,0,1,0
peg_149,HDR,713,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_150,Reference,548,518,516,200,316,0,4,27,285,4,27,285,0,0,0,0
peg_150,HDR,548,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_151,Reference,7,3,3,0,3,0,0,1,3,0,0,2,0,0,1,0
peg_151,HDR,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_152,Reference,28,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
peg_152,HDR,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_153,Reference,175,144,144,0,144,0,0,134,11,0,133,10,0,0,1,0
peg_153,HDR,175,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_154,Reference,15507,15472,14619,13174,1445,0,66,95,1299,63,83,1284,0,3,12,0
peg_154,HDR,15507,15472,842,741,101,0,0,0,101,0,0,101,0,0,0,0
peg_155,Reference,8005,7943,7576,6401,1175,0,71,33,1074,70,31,1071,0,1,2,0
